,num_dol,num_tfeibe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfeibe,atoms_tfsi,atoms_ps,atoms_li,count,%
1382,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1383,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1384,6,0,1,2,2,::1O:1O:1O:1O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1385,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1386,6,0,1,2,2,::1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1387,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1388,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1389,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1390,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1391,6,0,1,2,1,::1O:1O:2O:2O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1392,6,0,1,2,1,:::1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1393,6,0,1,2,1,:::1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1394,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1395,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1396,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1397,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1398,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1399,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1400,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1401,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1402,6,0,1,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1403,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1404,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1405,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1406,2,0,2,2,2,1O:1O,,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1407,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1408,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1409,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1410,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1411,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:3S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1412,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1413,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1414,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1415,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1416,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1417,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1418,4,0,1,2,2,1O:1O:1O:1O,,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1419,4,0,1,2,2,1O:1O:1O:2O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1420,4,0,1,2,2,1O:1O:1O:2O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1421,4,0,1,2,2,1O:1O:1O:2O,,1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1422,4,0,1,2,2,1O:1O:1O:2O,,1N2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1423,4,0,1,2,2,1O:1O:1O:2O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1424,4,0,1,2,2,1O:1O:1O:2O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1425,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1426,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1427,4,0,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1428,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1429,4,0,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1430,4,0,1,1,2,1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1431,4,0,1,1,2,1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
1432,4,0,1,1,2,1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1433,4,0,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1434,4,0,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1435,4,0,1,1,2,1O:1O:1O:2O,,3O2S,,1L:1L,1,0.03000300030003
1436,4,0,1,1,2,:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1437,4,0,1,1,2,:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1438,4,0,1,2,1,::1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1439,4,0,1,2,1,:::,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1440,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1441,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1442,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1443,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1444,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1445,4,0,1,2,2,1O:1O:1O:2O,,1O,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1446,3,1,2,2,2,1O:2O:2O,,1O1S:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1447,4,0,1,2,2,:1O:2O:2O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1448,4,0,1,2,2,:1O:1O:1O,,2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1449,4,0,1,2,2,:1O:1O:2O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1450,4,0,1,2,2,:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1451,4,0,1,2,2,:1O:1O:2O,,1O,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1452,4,0,1,2,2,:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1453,4,0,1,2,2,:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1454,4,0,1,2,2,:1O:1O:2O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1455,4,0,1,2,3,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1456,4,0,1,2,2,1O:1O:1O:2O,,1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1457,4,0,1,2,3,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1458,4,0,1,2,3,1O:1O:1O:2O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1459,4,0,1,2,3,1O:1O:1O:2O,,2O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1460,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1461,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1462,4,0,1,3,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1463,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1464,4,0,1,2,2,:1O:1O:1O,,1O1S,::1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1465,4,0,1,2,2,:1O:1O:1O,,1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1466,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1467,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1468,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1469,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1470,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1471,4,0,1,2,2,1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1472,4,0,1,2,2,1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1473,4,0,1,2,2,1O:1O:1O:2O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1474,4,0,1,2,2,1O:1O:1O:2O,,3O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1475,4,0,1,2,2,1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1476,4,0,1,2,2,1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1477,4,0,1,2,2,1O:1O:2O:2O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1478,4,0,1,2,2,:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1479,4,0,1,2,2,:1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1480,4,0,1,2,2,:1O:1O:1O,,1N2O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1481,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1482,4,0,1,2,2,:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1483,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1484,4,0,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1485,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1486,3,1,3,1,2,1O:1O:2O,1O,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1487,3,1,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1488,3,1,3,1,2,1O:1O:1O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1489,3,1,3,1,2,1O:1O:2O,,1N1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1490,3,1,3,1,2,1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1491,3,1,3,1,2,1O:1O:2O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1492,3,1,3,1,2,1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1493,3,1,3,1,2,1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1494,3,1,3,1,2,2O:2O:2O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1495,4,0,1,1,2,1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1496,3,1,3,1,2,:1O:1O,,1N4O2S:1O:2O,,1L:1L,1,0.03000300030003
1497,3,1,3,1,2,:1O:1O,1O,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1498,3,1,3,1,2,:1O:2O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1499,3,1,3,1,2,:1O:2O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1500,3,1,3,1,2,:1O:2O,,2O:2O:3O2S,,1L:1L,1,0.03000300030003
1501,3,1,3,2,2,1O:1O:1O,,1N1O1S:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1502,3,1,3,2,2,1O:1O:1O,,1N1O1S:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1503,3,1,3,1,2,1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1504,3,1,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1505,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1506,3,1,3,1,1,::2O,,:1O:2O1S,,1L,1,0.03000300030003
1507,3,1,2,2,2,:1O:1O,,1N4O2S:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1508,3,1,2,2,2,:1O:1O,,1O1S:2O1S,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1509,3,1,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1510,3,1,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1511,3,1,2,2,2,:1O:1O,,1O:1O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1512,3,1,2,2,2,:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1513,3,1,2,2,2,:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1514,3,1,2,2,2,:1O:1O,,1O:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1515,3,1,2,2,2,:1O:2O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1516,3,1,2,2,2,:1O:2O,,1O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1517,3,1,2,2,2,:1O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1518,3,1,2,2,2,:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1519,3,1,2,3,2,1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1520,3,1,2,3,2,1O:1O:2O,,:,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1521,3,1,2,3,2,:1O:1O,,:1O1S,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1522,3,1,3,2,2,1O:1O:1O,,1O:1O1S:1O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1523,3,1,3,2,2,1O:1O:1O,,1O:1O1S:2O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1524,3,1,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1525,3,2,2,2,2,1O:1O:2O,:,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1526,3,2,2,2,2,:1O:2O,:,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1527,3,2,3,1,2,:1O:1O,:,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1528,3,2,3,1,2,:1O:2O,:,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1529,3,3,1,2,1,::,::,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
1530,3,3,1,2,1,::,::,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1531,3,3,2,2,2,1O:1O:1O,::,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1532,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1533,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1534,4,0,0,2,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1535,4,0,0,2,2,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1536,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1537,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1538,4,0,0,3,2,:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1539,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1540,4,0,0,3,2,:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1541,3,2,2,2,2,1O:1O:2O,:,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1542,3,2,2,2,2,1O:1O:1O,:,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1543,3,1,3,2,2,1O:1O:1O,,:2O:2O1S,1S:1S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1544,3,2,2,2,2,1O:1O:1O,:,1N3O2S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1545,3,1,3,3,3,1O:1O:2O,,::1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1546,3,1,3,3,3,1O:1O:2O,,::1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1547,3,2,0,1,1,1O:1O:2O,:,,,1L,1,0.03000300030003
1548,3,2,1,1,1,1O:1O:1O,:,1O,,1L,1,0.03000300030003
1549,3,2,1,1,2,1O:2O:2O,:,1N3O2S,,1L:1L,1,0.03000300030003
1550,3,2,1,2,2,1O:1O:1O,:,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1551,3,2,1,2,2,1O:1O:2O,:,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1552,3,2,1,3,2,:1O:1O,:,1O,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1553,3,2,2,1,2,1O:1O:1O,:,1N2O2S:1O,,1L:1L,1,0.03000300030003
1554,3,2,2,1,2,1O:1O:1O,:,1N3O2S:1O,,1L:1L,1,0.03000300030003
1555,3,2,2,1,2,1O:1O:1O,:,1O:2O2S,,1L:1L,1,0.03000300030003
1556,3,2,2,1,2,1O:1O:1O,:,1O:3O1S,,1L:1L,1,0.03000300030003
1557,3,2,2,1,2,1O:1O:2O,:,1O:2O,,1L:1L,1,0.03000300030003
1558,3,2,2,1,2,1O:1O:2O,:,2O:2O1S,,1L:1L,1,0.03000300030003
1559,3,2,2,1,2,:1O:2O,:,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1560,4,0,1,3,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1561,4,0,1,3,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1562,4,0,1,3,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1563,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1564,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1565,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1566,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1567,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1568,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1569,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1570,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1571,4,0,2,2,2,1O:1O:1O:1O,,1O:2O2S,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1572,4,0,2,1,3,1O:1O:1O:1O,,1N2O1S:1O,,1L:1L:1L,1,0.03000300030003
1573,4,0,2,2,2,1O:1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1574,4,0,2,2,2,1O:1O:1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1575,4,0,2,2,2,1O:1O:1O:1O,,2O1S:2O1S,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1576,4,0,2,2,2,1O:1O:1O:1O,,2O1S:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1577,4,0,2,2,2,1O:1O:1O:1O,,2O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1578,4,0,2,2,2,1O:1O:1O:1O,,:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1579,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1N2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1580,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1581,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1582,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1583,4,0,2,2,2,1O:1O:1O:1O,,1O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1584,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1585,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
