,num_dol,num_tte,num_tfsi,num_ps,num_li,atoms_dol,atoms_tte,atoms_tfsi,atoms_ps,atoms_li,count,%
1367,3,1,1,2,2,1O:1O:1O,1O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1368,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1369,3,1,1,2,2,1O:1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1370,3,1,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1371,3,1,1,2,2,1O:1O:1O,,1N3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1372,3,1,1,2,2,1O:1O:1O,,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1373,3,1,1,2,2,1O:1O:1O,,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1374,3,1,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1375,3,1,1,2,1,:1O:1O,,1N1O,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1376,3,1,1,1,2,:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1377,3,1,1,1,2,1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1378,3,1,1,1,1,:1O:1O,1O,1O1S,,1L,1,0.03000300030003
1379,3,1,1,1,1,:1O:1O,1O,1N1O1S,,1L,1,0.03000300030003
1380,3,1,1,1,1,:1O:1O,,1O1S,,1L,1,0.03000300030003
1381,3,1,1,1,1,:1O:1O,,1N1O,,1L,1,0.03000300030003
1382,3,1,0,4,3,::1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1383,3,1,0,4,2,::1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1384,3,1,0,3,2,1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1385,3,1,1,2,2,:1O:2O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1386,3,1,1,2,3,1O:1O:1O,,1N4O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1387,3,1,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1388,3,1,1,3,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1389,3,1,2,2,2,1O:1O:1O,,1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1390,3,1,2,2,2,1O:1O:1O,,1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1391,3,1,2,2,2,1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1392,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1393,3,1,2,2,2,1O:1O:1O,,1O1S:2O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1394,3,1,2,2,2,1O:1O:1O,,1N2O2S:2O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1395,3,1,2,2,2,1O:1O:1O,,1N2O2S:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1396,3,1,2,1,2,:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1397,3,1,2,1,2,:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1398,3,1,2,1,2,1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1399,3,1,2,1,2,1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1400,3,1,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1401,3,1,2,1,2,1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1402,3,1,2,1,2,1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1403,3,1,2,1,2,1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1404,3,1,2,1,2,1O:1O:1O,1O,2O:3O2S,,1L:1L,1,0.03000300030003
1405,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1406,3,1,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1407,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1408,3,1,2,1,2,1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
1409,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1410,3,1,2,1,2,1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1411,3,1,1,4,2,::1O,,,2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1412,3,1,1,4,2,::1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1413,3,1,1,3,2,:1O:1O,,2O1S,2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1414,3,0,2,2,3,1O:1O:1O,,:1O,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1415,3,0,2,2,2,::1O,,:2O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1416,3,0,2,2,2,:1O:2O,,1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1417,2,1,3,2,2,1O:1O,,1N3O2S:1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1418,2,1,3,1,2,1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1419,2,1,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1420,2,1,3,1,2,1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1421,2,1,3,1,2,1O:1O,,1N4O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1422,2,1,3,1,2,1O:1O,,1N3O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1423,2,1,3,1,2,1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1424,2,1,3,1,2,1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1425,2,1,2,2,2,1O:1O,1O,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1426,2,1,2,2,2,1O:1O,,:3O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1427,2,1,2,2,2,1O:1O,,2O:3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1428,2,1,2,2,2,1O:1O,,1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1429,2,1,2,2,2,1O:1O,,1O1S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1430,2,1,2,2,2,1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1431,2,1,2,1,2,1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1432,2,1,1,3,2,1O:1O,1O,1O1S,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1433,2,1,1,3,2,1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1434,2,1,1,2,3,1O:1O,,1N3O2S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1435,2,1,1,2,2,1O:1O,1O,2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1436,2,1,1,2,2,1O:1O,,3O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1437,2,1,1,2,2,1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1438,2,1,1,2,2,1O:1O,,1N3O2S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1439,2,0,4,2,2,1O:1O,,1O:1O:1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1440,2,0,4,1,3,:1O,,1N3O2S:1N3O2S:1N4O2S:1O,,1L:1L:1L,1,0.03000300030003
1441,2,0,4,1,3,1O:1O,,1N3O1S:1N4O2S:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1442,2,0,4,1,2,1O:1O,,1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1443,2,1,3,1,2,1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1444,2,1,3,2,2,1O:1O,,1O:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1445,2,0,4,1,2,1O:1O,,1N3O2S:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1446,2,1,3,2,2,1O:1O,,1O:1O1S:2O1S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1447,3,0,1,2,2,1O:1O:1O,,1N2O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1448,3,0,1,2,2,1O:1O:1O,,1N1O1S,3S:3S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1449,3,0,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1450,3,0,1,2,2,1O:1O:1O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1451,3,0,1,1,2,:1O:2O,,1O,,1L:1L,1,0.03000300030003
1452,3,0,1,1,2,1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1453,3,0,0,4,3,:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1454,3,0,0,4,3,1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1455,3,0,0,4,2,::1O,,,2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1456,3,0,0,4,2,::1O,,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1457,3,0,0,4,2,::1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1458,3,0,0,4,2,::1O,,,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1459,3,0,0,4,2,::1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S:6S:6S:7S:7S,1L:1L,1,0.03000300030003
1460,3,0,0,4,2,:1O:1O,,,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1461,3,0,0,4,2,1O:1O:1O,,,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1462,3,0,0,2,2,:1O:2O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1463,3,0,0,2,2,1O:1O:2O,,,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1464,2,3,1,2,2,1O:1O,::,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1465,2,3,0,1,1,:1O,::,,,1L,1,0.03000300030003
1466,2,2,3,1,2,1O:2O,:,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1467,2,2,2,2,2,1O:1O,:,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1468,2,2,1,2,2,1O:1O,:,1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1469,2,1,4,1,3,1O:1O,,1N3O2S:1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1470,2,1,3,2,2,1O:1O,,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1471,2,1,3,2,2,1O:1O,,1O:2O:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1472,2,0,4,1,2,1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1473,2,0,4,1,2,1O:1O,,1N2O2S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1474,3,0,1,2,2,1O:1O:1O,,1N2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1475,2,0,2,2,2,1O:2O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1476,2,0,2,2,2,1O:1O,,2O:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1477,2,0,2,2,2,1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1478,2,0,2,2,2,1O:1O,,1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1479,2,0,2,2,2,1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1480,2,0,2,2,2,1O:1O,,1N:2O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1481,2,0,2,2,2,1O:1O,,1N1O1S:2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1482,2,0,2,1,2,1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1483,2,0,2,1,2,1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1484,2,0,1,4,3,1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1485,2,0,1,4,2,:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1486,2,0,1,4,2,:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:5S:5S:6S:6S:7S:7S,1L:1L,1,0.03000300030003
1487,2,0,1,4,2,:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S:5S:5S:6S:6S:7S,1L:1L,1,0.03000300030003
1488,2,0,1,4,2,:1O,,,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1489,2,0,1,4,2,:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1490,2,0,1,4,2,1O:2O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1491,2,0,1,4,2,1O:1O,,2O1S,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1492,2,0,1,4,2,1O:1O,,2O1S,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1493,2,0,1,4,2,1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1494,2,0,1,2,3,1O:1O,,1O,3S:3S:3S:4S:5S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1495,2,0,1,2,3,1O:1O,,1N2O2S,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1496,2,0,1,2,2,1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
1497,2,0,1,2,2,1O:1O,,1N2O2S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1498,2,0,0,4,2,:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1499,2,0,0,4,2,:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1500,2,0,0,4,2,:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1501,2,0,2,2,2,1O:1O,,3O1S:3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1502,2,0,2,2,2,1O:2O,,2O:2O1S,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1503,2,0,4,1,2,1O:1O,,1N2O2S:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1504,2,0,2,2,2,1O:2O,,:1N1O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1505,2,0,3,2,3,1O:2O,,:1N3O2S:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1506,2,0,3,2,3,1O:1O,,:1N3O2S:3O1S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1507,2,0,3,2,2,1O:2O,,:1N3O2S:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1508,2,0,3,2,2,1O:1O,,:2O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1509,2,0,3,2,2,1O:1O,,:2O:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1510,2,0,3,2,2,1O:1O,,:1O1S:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1511,2,0,3,2,2,1O:1O,,1O:2O:2O2S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1512,2,0,3,2,2,1O:1O,,1O:2O:2O,:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1513,2,0,3,2,2,1O:1O,,1O:2O1S:2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1514,2,0,3,2,2,1O:1O,,1O:1O:2O2S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1515,2,0,3,2,2,1O:1O,,1O:1O:1O1S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1516,2,0,3,2,2,1O:1O,,1O:1O:1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1517,2,0,3,2,2,1O:1O,,1O:1O1S:3O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1518,2,0,3,2,2,1O:1O,,1O:1O1S:2O1S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1519,2,0,3,2,2,1O:1O,,1O:1O1S:1O1S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1520,2,0,3,1,4,1O:1O,,1N3O2S:1N4O2S:1N4O2S,,1L:1L:1L:1L,1,0.03000300030003
1521,2,0,3,1,3,1O:1O,,1N4O2S:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1522,2,0,3,1,2,:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1523,2,0,3,1,2,1O:2O,,1O:2O:2O2S,,1L:1L,1,0.03000300030003
1524,2,0,3,1,2,1O:2O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1525,2,0,3,1,2,1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1526,2,0,3,1,2,1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1527,2,0,3,1,2,1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1528,2,0,3,1,2,1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1529,2,0,2,2,3,1O:1O,,1N4O2S:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1530,3,0,1,2,2,1O:1O:1O,,1N2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1531,3,0,1,2,2,1O:1O:1O,,1N2O2S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1532,3,0,2,2,2,:1O:2O,,1N1O1S:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1533,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1534,3,0,2,2,2,1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1535,3,0,2,2,2,1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1536,3,0,2,2,2,1O:1O:1O,,1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1537,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1538,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1539,3,0,2,2,2,1O:1O:1O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1540,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1541,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1542,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1543,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1544,3,0,2,2,2,1O:1O:1O,,1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1545,3,0,2,2,2,1O:1O:1O,,1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1546,3,0,2,2,2,1O:1O:1O,,1N:2O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1547,3,0,2,2,2,1O:1O:1O,,1N3O2S:1O1S,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1548,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1549,3,0,2,2,2,1O:1O:1O,,1N1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1550,3,0,2,1,2,:1O:1O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1551,3,0,2,1,2,:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1552,3,0,2,1,2,1O:2O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1553,3,0,2,1,2,1O:2O:2O,,1N1O:1N4O2S,,1L:1L,1,0.03000300030003
1554,3,0,2,1,2,1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1555,3,0,2,1,2,1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1556,3,0,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1557,3,0,2,1,2,1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1558,3,0,2,1,2,1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1559,3,0,2,2,2,1O:1O:1O,,1O:2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1560,3,0,2,2,2,1O:1O:1O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1561,3,0,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1562,3,0,2,2,2,1O:1O:1O,,1O:2O2S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1563,3,0,2,2,2,:1O:1O,,:1N1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1564,3,0,2,2,2,:1O:1O,,1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1565,3,0,2,2,2,:1O:1O,,1O1S:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1566,3,0,2,2,2,:1O:1O,,1O1S:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1567,3,0,2,2,2,:1O:1O,,1O1S:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1568,3,0,2,2,2,1O:1O:2O,,:1O,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1569,3,0,2,2,2,1O:1O:2O,,1O:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1570,3,0,2,2,2,1O:1O:2O,,1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
